Quarter,Minute,Second,Down,ToGo,YardLine,Outcome
4,3,31,0,0,35,0
4,3,24,1,10,15,1
4,3,19,2,10,15,1
4,2,53,3,1,24,0
4,2,30,1,10,25,0
4,2,5,2,11,24,1
4,2,2,3,11,24,0
4,1,55,0,0,0,0
4,1,55,0,0,0,0
4,1,55,4,14,21,1
4,1,41,0,0,0,0
4,1,35,0,0,0,0
1,9,31,0,0,35,0
1,9,31,1,10,25,0
1,8,55,2,7,28,1
1,8,51,3,7,28,1
1,8,32,1,10,39,1
1,8,29,2,10,39,1
1,8,3,2,20,29,2
1,7,56,0,0,0,0
1,7,56,3,20,29,2
1,7,49,4,20,29,0
1,7,38,1,10,40,0
1,7,19,2,1,49,0
1,4,37,1,10,15,1
1,3,59,2,6,19,0
1,3,14,3,7,18,0
1,2,56,1,10,42,0
2,8,7,2,10,25,1
2,7,23,3,2,33,2
3,1,40,0,0,35,0
3,1,40,1,10,25,2
3,0,0,0,0,0,0
4,12,48,0,0,35,0
4,12,48,1,10,25,1
4,12,25,2,1,34,1
4,11,51,1,10,44,1
4,2,0,0,0,0,0
4,0,0,0,0,0,0
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,40,1
1,13,48,2,15,48,0
1,12,50,1,10,8,1
1,12,20,2,6,12,0
4,11,21,0,0,35,0
4,11,21,1,10,25,1
4,11,16,1,10,40,0
4,10,39,2,6,44,1
4,10,35,3,6,44,0
4,9,55,4,9,41,0
4,9,48,1,10,25,0
4,9,10,2,6,29,1
4,6,51,0,0,35,0
4,6,51,1,10,25,1
4,6,47,2,10,25,0
2,12,54,0,0,35,0
2,12,54,1,10,25,2
2,12,48,2,10,25,0
2,12,3,3,11,24,2
2,11,22,1,10,45,2
2,11,12,1,10,11,0
2,10,46,2,7,14,2
2,10,39,3,7,14,1
2,10,35,4,7,14,0
2,10,21,1,10,45,0
2,10,8,1,10,49,0
2,5,44,0,0,35,0
2,5,39,1,10,30,1
2,5,3,1,10,47,0
2,2,25,0,0,0,0
2,2,17,1,10,5,0
2,2,0,0,0,0,0
2,2,0,2,7,8,0
2,1,21,3,2,13,1
2,1,16,4,2,13,0
2,1,5,1,10,42,1
2,0,27,0,0,0,0
2,0,24,0,0,0,0
2,0,19,4,10,69,0
2,0,14,0,0,35,0
2,0,14,1,10,25,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,15,0,1,10,25,0
3,14,22,1,10,36,0
3,13,45,2,8,38,0
3,10,3,1,10,25,0
3,9,47,1,10,41,1
3,9,42,2,10,41,0
3,9,1,3,7,44,1
3,8,56,4,7,44,0
3,8,45,1,10,2,0
3,8,10,2,2,10,0
3,7,30,1,10,14,1
3,7,27,2,10,14,0
3,6,45,3,13,11,1
3,6,0,1,10,28,0
3,5,30,1,10,39,0
3,5,8,1,22,27,1
3,4,27,2,17,32,0
3,3,40,3,11,38,0
3,3,0,4,11,38,0
3,2,55,1,10,21,0
3,2,14,2,8,23,2
3,2,10,3,8,23,0
3,1,32,4,17,14,0
3,1,24,4,22,9,0
1,11,41,3,2,16,1
1,11,38,4,2,16,0
1,11,26,1,10,29,0
1,10,49,2,6,33,1
1,10,43,3,6,33,1
1,10,3,1,10,40,0
1,9,27,2,9,41,1
1,8,44,3,3,47,1
1,8,40,4,3,47,0
1,8,33,1,10,9,2
1,8,1,1,10,28,0
1,7,14,1,10,41,1
1,6,59,2,12,39,0
1,6,44,2,7,44,1
1,1,43,1,10,20,2
1,1,38,2,10,20,0
1,0,59,1,10,33,0
1,0,21,2,9,34,1
2,15,0,3,7,36,1
2,14,55,4,7,36,0
2,14,43,1,10,5,0
2,14,3,2,11,4,1
2,13,58,3,11,4,0
2,13,8,1,10,16,0
2,12,45,1,18,8,2
2,12,38,2,18,8,1
2,11,55,3,10,16,2
2,11,16,3,18,8,1
2,11,11,4,18,8,0
2,7,38,0,0,35,0
2,7,38,1,10,25,1
2,7,32,2,10,25,1
2,7,27,3,10,25,0
2,6,54,4,17,18,0
2,5,45,1,10,32,0
2,5,11,2,8,34,0
2,4,33,3,7,35,1
2,4,25,4,7,35,0
2,2,0,0,0,0,0
2,1,55,1,10,33,1
2,1,50,1,10,49,0
2,0,58,0,0,0,0
4,0,50,0,0,0,0
4,0,5,0,0,0,0
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,25,0
1,14,25,2,10,25,2
1,12,47,0,0,35,0
1,12,47,1,10,25,0
1,12,12,1,10,36,2
1,12,7,1,10,47,0
1,11,34,2,9,48,1
1,9,22,1,10,3,0
1,9,22,1,11,2,0
1,8,38,1,10,14,0
1,8,3,2,7,17,1
1,7,28,1,10,25,0
1,6,57,2,6,29,2
4,3,3,0,0,0,0
4,2,0,0,0,0,0
4,1,53,1,10,9,1
4,1,50,2,10,9,1
4,1,30,3,4,15,1
4,1,25,4,4,15,1
4,1,5,1,10,25,1
4,1,0,1,10,30,2
4,0,55,2,10,30,1
4,0,52,3,10,30,0
4,0,52,3,15,25,2
4,0,18,1,10,20,0
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,25,0
1,14,23,2,8,27,0
1,13,40,3,3,32,1
1,13,1,1,10,40,0
1,12,18,2,14,36,0
1,11,31,3,6,44,0
1,10,45,1,10,15,0
1,10,22,1,17,8,1
1,9,47,2,10,15,1
1,9,7,3,10,15,1
1,8,32,1,10,28,1
1,8,3,2,4,34,0
1,7,31,1,10,42,2
1,7,27,2,10,42,0
1,6,57,3,10,42,2
1,6,49,4,10,42,0
1,6,40,4,10,42,0
1,6,28,1,10,1,1
1,5,48,2,5,6,1
1,5,28,3,1,10,0
1,4,50,1,10,11,2
1,4,42,2,10,11,0
1,4,3,3,5,16,1
1,3,24,4,2,19,0
1,3,12,1,10,46,0
1,2,38,2,11,45,1
1,2,2,3,6,50,1
2,13,42,0,0,35,0
2,13,38,1,10,9,0
2,13,3,2,5,14,0
2,12,19,3,4,15,1
2,11,38,1,10,20,0
2,11,0,2,9,21,1
2,10,19,1,10,30,0
2,9,59,1,20,20,0
2,9,21,2,16,24,0
2,8,50,2,26,14,2
2,8,44,3,26,14,1
2,8,15,4,14,26,0
2,8,1,1,10,35,1
2,4,28,0,0,35,0
2,4,28,1,10,25,1
2,4,8,2,5,30,0
2,3,40,1,10,49,0
2,0,27,0,0,0,0
2,0,16,0,0,0,0
2,0,8,0,0,35,0
2,0,0,0,0,0,0
3,15,0,1,10,40,0
3,14,14,2,10,40,2
3,12,19,1,10,68,2
3,12,12,0,0,35,0
3,12,6,1,10,25,0
3,11,25,2,8,27,1
3,10,48,3,7,28,1
3,10,1,4,3,32,0
3,9,47,1,10,6,1
3,9,44,2,10,6,2
4,4,10,0,0,85,0
4,4,10,0,0,35,0
4,4,10,1,10,25,0
4,4,5,0,0,0,0
4,4,5,2,8,27,1
4,3,54,0,0,0,0
4,3,54,3,1,34,0
4,3,48,0,0,0,0
4,3,48,4,2,33,0
4,3,37,1,10,6,1
4,3,33,2,10,6,1
4,3,1,3,4,12,1
4,2,55,4,4,12,1
4,2,22,1,10,29,1
4,2,0,0,0,0,0
4,2,0,2,4,35,1
4,1,55,3,4,35,1
4,1,50,4,4,35,1
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,14,53,1,10,23,0
1,14,16,2,11,22,1
1,13,42,3,5,28,1
1,13,11,1,10,38,0
1,12,48,1,20,28,0
1,12,7,2,16,32,1
1,12,3,3,16,32,1
1,11,46,4,2,46,0
1,11,36,1,10,2,0
1,10,58,2,8,4,0
1,10,13,3,7,5,1
1,9,27,4,2,10,0
1,9,16,1,10,30,0
1,8,35,2,9,31,0
1,7,46,3,18,22,1
1,7,3,4,9,31,0
1,6,57,1,10,25,1
1,6,44,2,4,31,1
1,6,6,1,10,37,0
3,11,3,1,10,23,0
3,10,32,2,1,32,0
3,9,46,1,10,46,0
3,5,7,0,0,35,0
3,5,7,1,10,25,1
3,4,23,2,9,26,0
3,3,41,3,9,26,1
3,3,34,4,9,26,0
3,3,22,1,10,40,0
3,2,44,2,9,41,1
3,2,39,3,9,41,2
3,2,34,4,9,41,0
3,2,24,1,10,16,1
3,1,45,1,10,30,1
3,1,42,2,10,30,0
3,0,57,3,7,33,0
3,0,19,4,2,38,0
1,9,56,0,0,35,0
1,9,56,1,10,25,2
1,9,24,1,10,48,0
1,5,2,0,0,35,0
1,5,2,1,10,25,1
1,4,24,1,10,42,1
1,4,20,2,10,42,0
1,3,38,3,8,44,0
1,3,16,3,13,39,2
1,3,10,4,13,39,0
1,2,56,1,10,4,0
1,2,19,2,8,6,1
1,1,51,1,10,23,0
1,1,16,2,10,23,1
1,0,40,1,10,38,0
2,15,0,2,9,39,1
2,10,44,0,0,35,0
2,10,44,1,10,25,0
2,10,1,2,17,18,0
2,9,14,3,2,33,1
2,8,30,1,10,48,1
2,7,20,0,0,0,0
2,7,13,1,10,33,0
2,6,43,2,7,36,1
2,6,40,3,7,36,1
2,3,12,0,0,35,0
2,3,8,1,10,21,0
2,2,39,2,7,24,1
2,2,34,3,7,24,1
2,2,0,4,9,22,0
2,0,47,0,0,0,0
2,0,40,1,10,38,1
2,0,21,2,3,45,0
2,0,20,3,3,45,1
2,0,15,4,3,45,0
2,0,7,1,10,14,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,14,55,1,10,19,0
3,14,20,2,4,25,0
3,13,39,1,10,30,1
3,12,58,0,0,35,0
3,12,54,1,10,16,0
3,12,17,2,10,16,1
3,12,17,3,7,19,0
3,11,9,1,10,30,0
3,10,32,2,3,37,0
3,10,17,2,13,27,1
3,9,31,3,2,38,0
3,8,49,4,1,39,0
3,6,39,0,0,35,0
3,6,32,1,10,13,1
3,6,25,0,0,35,0
3,6,16,1,10,24,0
3,5,42,2,8,26,1
3,5,39,3,8,26,1
3,4,56,1,10,35,1
3,4,11,2,10,35,1
3,3,29,3,4,41,1
3,1,49,1,10,34,0
3,1,13,1,10,38,0
3,0,37,2,8,40,0
3,0,0,0,0,0,0
4,15,0,3,11,37,1
4,14,19,4,2,46,0
4,14,12,1,10,22,1
4,14,8,2,10,22,0
4,13,30,3,7,25,2
4,13,25,4,19,13,0
4,13,18,1,10,42,0
4,12,50,2,5,47,1
4,8,12,0,0,35,0
4,8,12,1,10,25,1
4,7,41,1,10,38,0
4,6,59,2,10,38,1
4,6,55,3,10,38,1
4,6,51,3,5,43,0
4,6,51,3,10,38,1
4,6,46,4,10,38,0
4,6,34,1,10,19,0
4,6,10,2,14,15,1
4,6,5,3,14,15,2
4,5,59,4,14,15,0
4,5,48,1,10,45,0
4,5,39,0,0,0,0
4,5,33,0,0,0,0
4,5,27,0,0,0,0
4,3,44,1,10,10,1
4,3,39,2,10,10,1
4,3,21,3,5,15,1
4,3,18,4,5,15,0
4,3,6,0,0,50,0
4,3,6,1,10,25,1
4,3,0,1,10,49,2
4,2,55,2,10,49,1
4,2,0,0,0,0,0
4,1,50,0,0,35,0
4,1,49,1,10,50,0
4,1,6,2,11,49,0
4,0,28,3,12,48,0
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,25,0
1,14,20,2,5,30,0
1,13,39,3,3,32,1
1,12,54,1,10,35,0
1,12,17,2,7,38,2
1,10,13,0,0,0,0
1,9,59,1,10,10,0
1,9,22,2,8,12,0
1,8,52,3,9,11,1
1,8,26,1,10,23,0
1,7,59,2,1,32,0
1,7,5,1,10,34,0
1,6,26,2,15,29,0
1,5,59,3,12,32,0
1,5,10,1,10,46,0
1,1,10,0,0,35,0
1,1,10,1,10,25,1
1,0,39,1,10,43,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
2,15,0,2,12,41,0
2,14,15,3,13,40,2
2,14,10,4,13,40,0
2,13,59,1,10,8,0
2,13,32,2,11,7,0
2,13,1,3,5,13,0
2,12,21,0,0,0,0
2,12,21,1,10,31,0
4,7,53,1,10,10,0
4,7,27,2,10,10,1
4,7,20,3,10,10,1
4,7,15,4,10,10,0
4,7,2,1,10,39,0
4,6,19,2,3,46,0
4,11,32,1,10,20,0
4,10,46,2,7,23,1
4,10,3,1,10,45,0
4,9,24,2,15,40,0
4,8,44,3,16,39,1
4,6,22,1,10,20,0
4,5,48,2,2,28,0
4,5,8,1,10,30,1
4,4,25,2,3,37,1
4,3,38,3,5,35,1
4,3,34,4,5,35,0
4,3,28,1,10,16,0
4,3,21,1,10,26,0
4,2,40,2,14,22,0
4,2,0,0,0,0,0
4,2,0,3,12,24,0
4,1,11,4,14,22,0
4,0,58,1,10,35,0
1,9,52,1,10,30,1
1,9,11,2,6,34,0
1,8,35,1,10,41,2
1,8,29,2,10,41,0
1,7,51,3,10,41,0
1,2,31,0,0,35,0
1,2,25,1,10,24,1
1,2,18,2,10,24,0
1,1,39,1,10,42,1
1,0,57,2,8,44,0
1,0,0,0,0,0,0
2,13,9,0,0,35,0
3,0,5,1,10,15,1
3,0,0,0,0,0,0
4,15,0,2,10,15,0
4,14,32,3,3,22,1
4,14,27,4,3,22,0
4,14,20,1,10,29,0
4,13,43,2,8,31,1
4,13,38,3,8,31,1
4,13,32,1,10,39,2
4,12,8,0,0,0,0
4,11,59,0,0,35,0
4,11,59,1,10,25,0
4,11,14,2,10,25,1
4,11,10,3,10,25,1
4,8,45,1,10,42,0
4,6,33,2,20,43,1
4,6,26,3,20,43,1
4,5,32,1,10,7,1
4,5,29,2,10,7,1
4,5,24,3,10,7,1
4,5,20,4,10,7,0
4,3,32,0,0,0,0
4,3,27,0,0,0,0
4,3,18,0,0,35,0
4,3,10,1,10,21,1
4,2,47,2,2,29,0
4,2,0,0,0,0,0
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,25,1
1,11,36,0,0,0,0
1,9,59,0,0,35,0
1,9,59,1,10,40,1
1,9,28,2,11,39,0
1,9,8,3,10,40,0
1,8,50,4,17,33,0
1,8,39,1,10,23,0
1,8,20,1,16,17,0
1,7,47,2,9,24,1
1,7,12,1,10,46,0
1,5,54,3,21,35,2
1,5,46,4,21,35,0
1,5,36,1,10,18,2
1,5,30,2,10,18,0
1,4,56,3,9,19,1
1,4,52,4,9,19,0
1,4,45,1,10,40,1
1,4,10,2,6,44,0
1,1,51,0,0,35,0
1,1,46,1,10,25,0
1,1,9,2,9,26,1
1,0,31,1,10,39,0
1,0,0,0,0,0,0
2,15,0,2,11,38,0
2,14,18,3,7,42,1
2,14,15,4,7,42,0
2,10,31,0,0,35,0
2,10,31,1,10,25,2
2,10,27,2,10,25,0
2,9,54,3,6,29,0
2,9,18,1,10,38,0
2,8,38,2,8,40,1
2,7,57,3,4,44,1
2,5,46,1,10,27,0
2,5,4,2,7,30,1
2,4,28,3,3,34,1
2,3,47,1,10,43,0
2,3,8,2,8,45,1
2,1,1,0,0,35,0
2,0,56,1,10,19,1
2,0,47,0,0,0,0
2,0,47,1,10,31,1
2,0,43,2,10,31,1
2,0,37,0,0,0,0
2,0,37,1,10,47,1
2,0,31,0,0,0,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,14,55,1,10,25,0
3,14,25,2,6,29,2
3,14,20,3,6,29,1
3,14,16,4,6,29,0
3,14,4,1,10,22,0
3,13,17,2,5,27,1
3,12,39,1,10,42,1
3,9,37,0,0,35,0
3,9,37,1,10,25,0
3,8,56,2,7,28,0
3,8,17,1,10,37,1
3,7,45,2,4,43,0
3,7,9,0,0,35,0
3,7,2,1,10,23,0
3,5,19,0,0,0,0
3,5,19,0,0,35,0
3,5,14,1,10,18,1
3,4,35,2,10,18,0
3,3,53,3,9,19,2
3,3,47,4,9,19,0
3,3,37,1,10,24,1
3,2,55,2,3,31,0
3,2,13,1,10,34,0
3,1,44,2,9,35,0
3,1,19,2,4,40,1
3,0,53,1,10,44,0
3,0,9,2,11,43,1
3,0,0,0,0,0,0
4,15,0,3,10,44,2
4,14,0,2,15,45,1
4,13,56,3,15,45,1
4,13,4,4,4,56,1
4,12,58,1,10,43,0
4,12,20,2,6,47,0
4,9,5,1,10,3,1
4,8,36,2,4,9,1
4,8,7,1,10,14,0
4,7,36,1,10,40,0
4,7,7,2,6,44,1
3,4,4,1,10,36,1
3,4,0,2,10,36,2
3,3,53,3,10,36,1
3,0,4,0,0,35,0
3,0,0,0,0,0,0
4,15,0,1,10,15,2
4,14,54,2,10,15,1
4,14,16,1,10,27,1
4,14,13,2,10,27,0
4,13,36,3,1,36,0
4,12,58,1,10,41,1
4,12,20,2,2,49,2
4,6,1,3,20,15,1
2,11,50,2,2,41,1
2,11,13,1,10,46,1
2,8,9,0,0,35,0
2,8,9,1,10,25,1
2,8,5,2,10,25,0
2,7,29,3,1,34,0
2,6,55,4,1,34,0
2,6,41,4,10,25,0
2,6,30,1,10,32,1
2,5,56,2,1,41,0
2,5,19,1,10,45,1
2,4,36,2,8,47,0
2,3,51,3,16,39,0
2,3,26,1,10,44,0
2,2,0,0,0,0,0
2,1,43,0,0,0,0
2,1,38,0,0,0,0
2,0,49,0,0,0,0
2,0,39,0,0,0,0
2,0,38,1,7,93,0
2,0,3,0,0,0,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,15,0,1,10,25,0
3,14,22,2,6,29,2
3,14,14,3,6,29,1
3,14,9,4,6,29,0
3,13,58,1,10,38,0
3,13,24,2,10,38,1
3,11,18,0,0,35,0
3,11,18,1,10,25,1
3,10,46,1,10,48,0
3,10,13,2,10,48,1
3,7,57,1,10,37,0
3,7,14,2,5,42,1
3,6,32,1,10,47,2
3,5,9,0,0,35,0
3,5,4,1,10,29,0
3,4,43,2,11,28,2
3,1,28,0,0,35,0
3,1,28,1,10,25,1
3,0,45,1,10,44,0
4,15,0,2,9,45,1
4,14,26,3,8,46,2
4,14,19,4,8,46,0
4,14,10,1,10,20,0
4,13,50,2,10,20,1
4,13,44,3,10,20,1
4,13,36,4,10,20,0
4,13,28,1,10,34,0
4,12,44,2,10,34,2
4,12,38,3,10,34,0
4,12,38,3,15,29,2
4,9,23,0,0,35,0
4,9,23,1,10,25,1
4,9,19,2,10,25,1
4,8,37,1,10,36,1
4,8,33,1,20,26,0
4,8,33,1,25,21,2
4,7,51,2,4,42,1
4,7,11,3,1,45,1
4,6,47,0,0,0,0
4,6,47,4,1,45,0
4,2,16,0,0,0,0
4,2,0,0,0,0,0
4,1,56,1,10,20,0
4,1,51,2,16,14,1
4,1,25,3,2,28,1
4,1,4,1,10,32,1
4,0,43,2,2,40,1
4,0,37,0,0,0,0
4,0,37,3,6,36,2
4,0,4,2,1,85,0
4,0,3,0,0,0,0
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,25,0
1,14,34,2,10,25,1
1,13,49,3,11,24,1
1,13,6,1,10,42,1
4,12,1,0,0,35,0
4,12,1,1,10,25,2
4,10,15,1,10,35,0
4,9,56,1,20,25,0
4,9,20,2,17,28,1
4,9,17,3,17,28,1
4,9,3,4,17,28,0
4,8,55,1,10,22,0
4,8,38,1,20,12,0
4,7,54,2,17,15,2
2,15,0,4,13,34,0
2,14,53,1,10,20,0
2,14,19,1,10,31,1
2,13,46,2,3,38,1
2,13,7,1,10,42,0
4,7,48,3,17,15,2
4,7,41,4,17,15,0
4,6,46,2,6,31,0
4,6,20,3,5,32,0
4,5,43,4,7,30,0
4,5,31,1,10,22,1
4,4,48,1,10,44,1
4,1,58,0,0,0,0
4,1,49,0,0,35,0
4,1,49,1,10,25,1
4,1,26,1,10,36,1
4,1,2,2,9,37,1
4,0,54,3,9,37,2
4,0,29,2,7,38,0
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,14,50,1,10,44,0
1,14,11,2,9,45,0
1,13,29,3,8,46,0
4,0,48,1,10,46,1
4,0,43,2,10,46,0
4,0,36,0,0,0,0
4,0,26,0,0,0,0
4,0,26,0,0,0,0
4,0,20,0,0,0,0
4,0,16,0,0,35,0
4,0,16,1,10,25,0
4,0,8,0,0,0,0
4,0,8,2,11,24,1
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,14,53,1,10,28,0
1,14,15,2,7,31,0
1,13,29,3,6,32,1
1,13,2,1,10,46,1
1,12,56,2,10,46,0
1,7,44,3,8,33,1
3,2,23,1,10,25,0
3,1,45,2,2,33,1
3,0,58,1,10,47,0
3,0,29,1,8,49,0
3,0,0,0,0,0,0
4,14,47,1,10,44,1
4,11,50,0,0,35,0
4,9,47,0,0,35,0
4,9,39,1,10,12,1
4,9,6,2,7,15,0
4,8,30,3,13,9,2
4,8,1,1,10,25,1
4,7,28,2,5,30,1
4,7,24,3,5,30,1
1,13,48,4,1,34,0
1,13,37,1,10,22,0
1,13,6,1,10,35,0
1,12,34,2,4,41,0
1,12,0,1,10,47,0
1,11,29,2,8,49,1
1,11,25,3,8,49,1
1,11,22,4,8,49,0
1,11,12,1,10,19,2
1,11,8,1,10,35,0
1,10,38,2,3,42,0
1,10,4,1,10,49,1
1,7,39,1,10,36,0
1,4,59,1,10,20,0
1,4,19,2,6,24,1
1,3,39,1,10,32,0
1,3,1,2,13,29,2
3,10,51,2,2,23,0
3,10,14,1,10,30,1
3,9,29,2,3,37,0
3,8,47,3,2,38,1
3,8,4,1,10,40,1
3,7,21,2,8,42,1
3,7,16,3,8,42,1
3,4,37,1,10,33,1
3,3,56,2,9,34,0
3,3,16,1,10,48,1
3,2,8,2,11,47,1
3,1,22,3,14,44,1
3,1,18,4,14,44,0
3,1,6,1,10,12,0
3,0,28,2,2,20,0
3,0,0,0,0,0,0
4,15,0,3,1,21,0
4,14,29,1,10,27,0
4,13,52,2,7,30,0
4,13,5,3,11,26,2
4,12,59,1,10,31,0
4,12,6,1,20,42,0
4,11,56,0,0,35,0
4,11,50,1,10,26,1
4,11,32,2,2,34,1
4,11,5,1,10,46,0
4,10,28,1,10,32,0
4,9,43,2,7,35,0
4,7,50,1,10,24,0
4,7,7,2,10,24,1
4,6,21,0,0,0,0
4,6,21,3,2,32,2
4,5,14,0,0,0,0
4,5,7,1,10,2,2
4,5,0,2,10,2,1
4,4,54,1,10,14,1
4,4,48,1,10,26,1
1,2,55,2,23,19,1
1,2,25,3,19,23,1
1,1,45,4,12,30,0
1,0,45,0,0,35,0
1,0,41,1,10,18,1
1,0,0,0,0,0,0
2,15,0,2,2,26,0
2,14,23,3,2,26,1
2,12,46,0,0,35,0
2,12,43,1,10,30,0
2,12,14,2,2,38,0
2,11,42,1,10,41,0
2,8,36,0,0,35,0
2,8,36,1,10,25,1
2,6,46,1,10,36,0
2,6,9,2,8,38,1
2,5,39,3,4,42,0
2,5,8,1,10,47,0
2,4,33,2,8,49,2
2,2,28,0,0,35,0
2,2,28,1,10,25,0
2,2,0,0,0,0,0
2,2,0,2,5,30,1
2,1,24,1,10,36,0
2,0,50,2,8,38,2
2,0,44,3,8,38,2
2,0,38,0,0,0,0
2,0,28,0,0,0,0
2,0,4,0,0,0,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,14,55,1,10,36,0
3,14,14,2,6,40,0
3,13,56,2,11,35,1
3,13,21,3,4,42,1
3,13,17,4,4,42,0
3,13,9,1,10,20,0
3,12,34,2,7,23,1
3,12,26,3,7,23,1
3,12,22,4,7,23,0
3,12,9,1,10,28,0
3,11,38,1,10,39,0
3,11,12,1,20,29,1
3,11,6,2,20,29,2
4,4,19,1,8,92,0
4,3,26,0,0,35,0
4,3,21,1,10,22,1
4,2,50,1,10,34,0
4,2,20,2,7,37,1
4,2,0,0,0,0,0
4,2,0,1,10,48,0
4,4,48,0,0,35,0
4,4,47,1,10,11,0
4,4,42,0,0,0,0
4,4,42,2,6,15,0
4,4,37,0,0,0,0
4,4,37,3,5,16,0
4,4,26,3,11,10,0
4,4,20,4,3,18,BACK TO
4,4,7,1,10,29,1
4,3,50,1,20,41,2
4,3,44,2,20,41,0
4,3,5,3,15,46,1
4,1,52,0,0,0,0
4,1,36,1,10,38,0
4,0,56,2,11,37,0
4,0,35,3,12,36,0
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,25,0
1,14,32,2,6,29,1
1,13,52,3,1,34,1
1,11,37,3,11,44,2
1,10,39,0,0,35,0
1,10,39,1,10,25,0
1,10,1,2,11,24,0
1,9,56,2,16,19,0
1,9,20,3,7,28,1
1,9,15,4,7,28,0
1,9,3,1,10,23,1
1,8,29,2,5,28,0
1,7,54,3,4,29,2
1,7,43,3,14,19,1
1,6,56,4,6,27,0
1,6,50,4,11,22,0
1,5,12,0,0,85,0
1,5,12,0,0,35,0
1,5,12,1,10,25,0
1,4,37,2,9,26,1
1,3,56,1,10,39,0
1,3,16,1,10,49,2
1,3,8,0,0,35,0
1,3,8,1,10,25,1
1,2,26,1,10,41,1
1,0,0,0,0,0,0
2,13,34,0,0,35,0
2,13,34,1,10,25,0
2,12,58,2,7,28,1
2,12,30,1,10,33,0
3,11,0,3,20,29,2
3,10,24,1,10,49,0
3,9,42,2,11,48,1
3,9,34,3,11,48,0
3,8,48,4,17,42,0
3,8,41,1,10,28,1
3,8,3,2,5,33,0
3,7,22,3,3,35,1
3,6,29,4,1,37,0
3,6,19,1,10,28,1
3,5,48,2,4,34,0
3,5,3,3,3,35,2
3,4,58,4,3,35,0
3,4,48,1,10,20,0
3,4,19,1,10,30,1
3,4,15,2,10,30,0
3,3,34,3,8,32,1
3,2,46,1,10,43,0
3,0,57,3,13,40,2
3,0,52,4,13,40,0
3,0,52,4,18,35,0
3,0,41,4,23,30,0
3,0,34,1,10,38,0
3,0,0,0,0,0,0
4,1,33,0,0,0,0
4,1,33,1,8,92,0
4,1,32,0,0,0,0
4,0,5,0,0,0,0
4,0,1,1,10,15,1
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,25,0
1,14,26,2,5,30,1
1,14,4,1,10,25,2
1,14,0,2,10,25,0
1,13,17,3,10,25,0
1,13,2,0,0,35,0
1,13,2,1,10,25,1
1,12,27,2,3,32,0
1,11,43,3,4,31,1
1,11,39,4,4,31,0
1,11,29,1,10,38,1
1,10,46,0,0,0,0
1,10,46,2,2,46,1
1,8,34,1,10,12,0
1,7,49,2,13,9,1
1,7,8,3,9,13,1
1,7,5,4,9,13,0
1,6,56,1,10,49,1
1,3,13,0,0,35,0
1,3,13,1,10,25,0
1,2,38,2,6,29,0
1,2,10,2,16,19,1
1,1,31,3,13,22,2
1,1,25,4,13,22,0
1,1,17,1,10,37,0
1,0,39,2,8,39,0
1,0,6,3,6,41,0
1,0,0,0,0,0,0
2,12,3,2,8,65,2
2,11,12,0,0,0,0
2,11,6,1,10,28,1
2,10,35,1,20,18,1
2,10,32,2,20,18,0
2,9,51,3,30,8,0
2,9,18,4,25,13,0
2,9,9,1,10,34,1
2,9,1,1,20,24,1
2,8,17,2,25,19,0
2,7,31,3,35,9,0
2,7,13,1,10,32,1
2,7,8,2,10,32,0
2,6,29,3,8,34,2
2,6,21,4,8,34,0
2,6,11,1,10,32,1
2,3,30,0,0,0,0
1,7,38,1,10,32,2
1,4,12,0,0,35,0
1,4,7,1,15,46,0
1,3,32,2,15,46,1
1,2,37,1,10,15,1
1,2,2,2,8,17,2
1,1,55,3,8,17,1
1,1,49,4,8,17,0
1,1,39,1,10,45,0
1,0,46,1,10,9,0
1,0,0,0,0,0,0
2,15,0,2,4,15,0
2,14,24,1,10,20,0
2,13,41,2,5,25,1
2,13,35,3,5,25,1
2,13,8,1,10,39,1
2,12,35,2,3,46,1
2,9,40,1,32,42,1
2,9,15,2,26,48,1
2,8,9,1,10,32,0
2,8,9,1,15,27,0
2,7,38,2,7,35,0
2,6,57,3,4,38,1
2,6,30,1,10,47,0
2,4,13,3,15,81,1
2,3,10,0,0,35,0
2,3,3,1,10,36,1
2,2,59,2,10,36,0
2,2,18,3,6,40,1
2,2,0,0,0,0,0
2,0,25,0,0,0,0
